"rules";"support";"confidence";"lift";"count"
"{Complaint Type: RECLAMATION RESILIATION} => {Sex: M}";0,0633513030718683;0,531016042780749;0,972133959655086;1986
"{Complaint Type: RECLAMATION RESILIATION} => {Nature: PP}";0,111263517177581;0,932620320855615;1,06567211366877;3488
"{REGION CO 38} => {Sex: M}";0,0699862834540177;0,552923387096774;1,01223985412852;2194
"{REGION CO 38} => {Nature: PP}";0,110402245685668;0,872227822580645;0,996663751050871;3461
"{Complaint Type: RECLAMATION COTISATION} => {Complaint Sub_Type: INCOMPREHENSION CLIENT}";0,0633832020160133;0,511454311454311;1,45932294618924;1987
"{Complaint Type: RECLAMATION COTISATION} => {Sex: M}";0,0667644900953778;0,538738738738739;0,986271941177337;2093
"{Complaint Type: RECLAMATION COTISATION} => {Nature: PP}";0,111040224568567;0,896010296010296;1,02383913867785;3481
"{REGION CO 42 43} => {Sex: M}";0,0790774825353281;0,579340967515775;1,06060266238332;2479
"{REGION CO 42 43} => {Nature: PP}";0,119971928929152;0,87894367842954;1,00433772098005;3761
"{Complaint Sub_Type: INDEMNISATION} => {Complaint Type: RECLAMATION SINISTRE}";0,134326453794379;1;2,71725751928578;4211
"{Complaint Sub_Type: INDEMNISATION} => {Sex: M}";0,0776420300488054;0,578009973877939;1,0581660050864;2434
"{Complaint Sub_Type: INDEMNISATION} => {Nature: PP}";0,110848830903697;0,825219662787936;0,942949196600657;3475
"{REGION CO 69} => {Activity: PARTICULIER}";0,0773868384956458;0,518265327921384;1,19192280573747;2426
"{REGION CO 69} => {Sex: M}";0,0783757057641392;0,524887844477676;0,96091503366799;2457
"{REGION CO 69} => {Nature: PP}";0,133784171743915;0,895962401196326;1,02378441097516;4194
"{Activity: AGRICOLE} => {Complaint Type: RECLAMATION SINISTRE}";0,0916775654725829;0,577804583835947;1,57004385010602;2874
"{Activity: AGRICOLE} => {Sex: M}";0,0801301476921114;0,505026135906715;0,924554095686733;2512
"{Activity: AGRICOLE} => {Nature: PP}";0,0912309802545536;0,574989947728187;0,657020589441623;2860
"{Age: 20 - 44 ANS} => {Activity: PARTICULIER}";0,21496698459281;0,832386363636364;1,91434818528621;6739
"{Age: 20 - 44 ANS} => {Sex: M}";0,146416153625315;0,566946640316206;1,03791230012104;4590
"{Age: 20 - 44 ANS} => {Nature: PP}";0,258253851797505;1;1,14266447967924;8096
"{Age: 65 ANS ET PLUS} => {Activity: RETRAITE}";0,251555073527066;0,968677066699423;3,18680421491869;7886
"{Activity: RETRAITE} => {Age: 65 ANS ET PLUS}";0,251555073527066;0,827578969461643;3,18680421491869;7886
"{Age: 65 ANS ET PLUS} => {Sex: M}";0,163896775016747;0,631126397248495;1,15540653044517;5138
"{Age: 65 ANS ET PLUS} => {Nature: PP}";0,259689304284028;1;1,14266447967924;8141
"{Area: 1- RURAL AGE} => {Sex: M}";0,160132699607643;0,564679415073116;1,0337616785288;5020
"{Area: 1- RURAL AGE} => {Nature: PP}";0,238923091645667;0,84251968503937;0,962717317525031;7490
"{Activity: RETRAITE} => {Sex: M}";0,19298861207694;0,634903977332354;1,16232216686475;6050
"{Activity: RETRAITE} => {Nature: PP}";0,302816676767999;0,996222058977857;1,13834756066692;9493
"{Complaint Type: RECLAMATION GESTION CONTRAT} => {Sex: M}";0,170531755398896;0,535510367624962;0,980361744608441;5346
"{Complaint Type: RECLAMATION GESTION CONTRAT} => {Nature: PP}";0,283773007113465;0,891114895322047;1,01824533819759;8896
"{Sex: F} => {Activity: PARTICULIER}";0,19601901177071;0,595561155262648;1,36969016626284;6145
"{Sex: F} => {Nature: PP}";0,329101406743437;0,999903081992634;1,14255373491478;10317
"{Age: 45 - 64 ANS} => {Activity: PARTICULIER}";0,206992248556573;0,617588274483678;1,42034882376853;6489
"{Age: 45 - 64 ANS} => {Sex: M}";0,222271842802003;0,663176929665937;1,21408161458173;6968
"{Age: 45 - 64 ANS} => {Nature: PP}";0,335162206130977;1;1,14266447967924;10507
"{Complaint Sub_Type: INCOMPREHENSION CLIENT} => {Sex: M}";0,189575425053431;0,540911986893602;0,990250518402681;5943
"{Complaint Sub_Type: INCOMPREHENSION CLIENT} => {Nature: PP}";0,312513955788063;0,891690179302812;1,01890269476814;9797
"{Complaint Type: RECLAMATION SINISTRE} => {Sex: M}";0,208619094707965;0,56687180376181;1,0377752964336;6540
"{Complaint Type: RECLAMATION SINISTRE} => {Nature: PP}";0,303869341924782;0,825691254225535;0,943488067385322;9526
"{Area: 2- RURAL DYNAMIQUE} => {Sex: M}";0,216625729688347;0,552563059397884;1,01158020024902;6791
"{Area: 2- RURAL DYNAMIQUE} => {Nature: PP}";0,341223005518517;0,870382424735557;0,994555080482413;10697
"{Activity: PARTICULIER} => {Sex: M}";0,235031420459983;0,540532609493067;0,989555990130704;7368
"{Activity: PARTICULIER} => {Nature: PP}";0,430986634342403;0,991196537304673;1,13260507555911;13511
"{Sex: M} => {Nature: PP}";0,546078024817379;0,999708012146695;1,14233083553077;17119
"{Nature: PP} => {Sex: M}";0,546078024817379;0,623983962092218;1,14233083553077;17119
"{Complaint Sub_Type: ENCAISSEMENT,Complaint Type: RECLAMATION COTISATION} => {Nature: PP}";0,0107818431209927;0,880208333333333;1,00578279721767;338
"{Complaint Sub_Type: ENCAISSEMENT,Nature: PP} => {Complaint Type: RECLAMATION COTISATION}";0,0107818431209927;1;8,06924066924067;338
"{REGION CO 74,SECTEUR ANNECY} => {Nature: PP}";0,0111327315065871;0,938172043010753;1,07201586937649;349
"{Nature: PP,SECTEUR ANNECY} => {REGION CO 74}";0,0111327315065871;1;11,679955290611;349
"{REGION CO 42 43,SECTEUR PILAT ONDAINE} => {Nature: PP}";0,0108456410092826;0,894736842105263;1,02238400813406;340
"{Nature: PP,SECTEUR PILAT ONDAINE} => {REGION CO 42 43}";0,0108456410092826;1;7,32624444963777;340
"{REGION CO 69,SECTEUR CENTRE RHONE} => {Nature: PP}";0,011228428339022;0,921465968586387;1,05292643153689;352
"{Nature: PP,SECTEUR CENTRE RHONE} => {REGION CO 69}";0,011228428339022;1;6,69707327494125;352
"{REGION CO 69,SECTEUR MONTS DU LYONNAIS} => {Nature: PP}";0,0103671568471084;0,831202046035806;0,949785053441825;325
"{Nature: PP,SECTEUR MONTS DU LYONNAIS} => {REGION CO 69}";0,0103671568471084;1;6,69707327494125;325
"{REGION CO 74,SECTEUR ARAVIS LAC ALBANAIS} => {Nature: PP}";0,0109732367858624;0,870886075949367;0,99513058483458;344
"{Nature: PP,SECTEUR ARAVIS LAC ALBANAIS} => {REGION CO 74}";0,0109732367858624;1;11,679955290611;344
"{REGION CO 73,SECTEUR CHAMBERY} => {Nature: PP}";0,0116112156687614;0,921518987341772;1,05298701418543;364
"{Nature: PP,SECTEUR CHAMBERY} => {REGION CO 73}";0,0116112156687614;1;16,4045002616431;364
"{REGION CO 58,SECTEUR SUD NIEVRE} => {Area: 1- RURAL AGE}";0,0114836198921816;0,911392405063291;3,21386282410901;360
"{Area: 1- RURAL AGE,SECTEUR SUD NIEVRE} => {REGION CO 58}";0,0114836198921816;1;27,0483175150992;360
"{REGION CO 58,SECTEUR SUD NIEVRE} => {Nature: PP}";0,0106542473444129;0,845569620253165;0,966202370159156;334
"{Nature: PP,SECTEUR SUD NIEVRE} => {REGION CO 58}";0,0106542473444129;1;27,0483175150992;334
"{REGION CO 71,SECTEUR BRESSE 71} => {Area: 1- RURAL AGE}";0,0104628536795432;0,836734693877551;2,95059571635178;328
"{Area: 1- RURAL AGE,SECTEUR BRESSE 71} => {REGION CO 71}";0,0104628536795432;1;8,57467177242888;328
"{REGION CO 71,SECTEUR BRESSE 71} => {Nature: PP}";0,0115793167246164;0,926020408163265;1,05813062786624;363
"{Nature: PP,SECTEUR BRESSE 71} => {REGION CO 71}";0,0115793167246164;1;8,57467177242888;363
"{REGION CO 01,SECTEUR BOURG} => {Area: 2- RURAL DYNAMIQUE}";0,0112603272831669;0,891414141414141;2,27379511140699;353
"{Area: 2- RURAL DYNAMIQUE,SECTEUR BOURG} => {REGION CO 01}";0,0112603272831669;1;11,4162418062637;353
"{REGION CO 01,SECTEUR BOURG} => {Nature: PP}";0,0109732367858624;0,868686868686869;0,992617628812271;344
"{Nature: PP,SECTEUR BOURG} => {REGION CO 01}";0,0109732367858624;1;11,4162418062637;344
"{REGION CO 63,SECTEUR DOMES COMBRAILLES} => {Nature: PP}";0,0113241251714568;0,878712871287129;1,00407398585676;355
"{Nature: PP,SECTEUR DOMES COMBRAILLES} => {REGION CO 63}";0,0113241251714568;1;12,9755794701987;355
"{REGION CO 69,SECTEUR SUD BEAUJOLAIS} => {Area: 2- RURAL DYNAMIQUE}";0,0112603272831669;0,865196078431373;2,2069187846009;353
"{Area: 2- RURAL DYNAMIQUE,SECTEUR SUD BEAUJOLAIS} => {REGION CO 69}";0,0112603272831669;1;6,69707327494125;353
"{REGION CO 69,SECTEUR SUD BEAUJOLAIS} => {Nature: PP}";0,0120896998309356;0,928921568627451;1,06144568087851;379
"{Nature: PP,SECTEUR SUD BEAUJOLAIS} => {REGION CO 69}";0,0120896998309356;1;6,69707327494125;379
"{Area: 2- RURAL DYNAMIQUE,SECTEUR SUD BEAUJOLAIS} => {Nature: PP}";0,0104309547353983;0,926345609065156;1,05850222338559;327
"{Nature: PP,SECTEUR SUD BEAUJOLAIS} => {Area: 2- RURAL DYNAMIQUE}";0,0104309547353983;0,862796833773087;2,20079885613934;327
"{REGION CO 42 43,SECTEUR EST LOIRE} => {Area: 2- RURAL DYNAMIQUE}";0,0107499441768477;0,815980629539952;2,08138134706655;337
"{Area: 2- RURAL DYNAMIQUE,SECTEUR EST LOIRE} => {REGION CO 42 43}";0,0107499441768477;1;7,32624444963777;337
"{REGION CO 42 43,SECTEUR EST LOIRE} => {Nature: PP}";0,0113241251714568;0,85956416464891;0,982193438949469;355
"{Nature: PP,SECTEUR EST LOIRE} => {REGION CO 42 43}";0,0113241251714568;1;7,32624444963777;355
"{REGION CO 58,SECTEUR OUEST NIEVRE} => {Nature: PP}";0,0113560241156018;0,853717026378897;0,975512121740552;356
"{Nature: PP,SECTEUR OUEST NIEVRE} => {REGION CO 58}";0,0113560241156018;1;27,0483175150992;356
"{AGENCE DE LYON VAISE,SECTEUR LYON} => {REGION CO 69}";0,0130147692111391;1;6,69707327494125;408
"{AGENCE DE LYON VAISE,REGION CO 69} => {SECTEUR LYON}";0,0130147692111391;1;24,6454402515723;408
"{AGENCE DE LYON VAISE,SECTEUR LYON} => {Nature: PP}";0,0128233755462694;0,985294117647059;1,12586059027219;402
"{AGENCE DE LYON VAISE,Nature: PP} => {SECTEUR LYON}";0,0128233755462694;1;24,6454402515723;402
"{AGENCE DE LYON VAISE,REGION CO 69} => {Nature: PP}";0,0128233755462694;0,985294117647059;1,12586059027219;402
"{AGENCE DE LYON VAISE,Nature: PP} => {REGION CO 69}";0,0128233755462694;1;6,69707327494125;402
"{REGION CO 74,SECTEUR LES BORNES} => {Nature: PP}";0,0121534977192255;0,902843601895735;1,03164731459192;381
"{Nature: PP,SECTEUR LES BORNES} => {REGION CO 74}";0,0121534977192255;1;11,679955290611;381
"{REGION CO 63,SECTEUR CLERMONT FERRAND} => {Nature: PP}";0,0129190723787043;0,973557692307692;1,11244979391849;405
"{Nature: PP,SECTEUR CLERMONT FERRAND} => {REGION CO 63}";0,0129190723787043;1;12,9755794701987;405
"{REGION CO 71,SECTEUR CENTRE 71} => {Nature: PP}";0,0107818431209927;0,799054373522459;0,913051049956463;338
"{Nature: PP,SECTEUR CENTRE 71} => {REGION CO 71}";0,0107818431209927;1;8,57467177242888;338
"{REGION CO 01,SECTEUR BRESSE} => {Nature: PP}";0,0123129924399502;0,901869158878505;1,03053385316866;386
"{Nature: PP,SECTEUR BRESSE} => {REGION CO 01}";0,0123129924399502;1;11,4162418062637;386
"{REGION CO 38,SECTEUR EST ISERE} => {Nature: PP}";0,0123767903282401;0,898148148148148;1,02628198637858;388
"{Nature: PP,SECTEUR EST ISERE} => {REGION CO 38}";0,0123767903282401;1;7,90045362903226;388
"{REGION CO 73,SECTEUR ALBERTVILLE} => {Area: 2- RURAL DYNAMIQUE}";0,01244058821653;0,886363636363636;2,26091241955766;390
"{Area: 2- RURAL DYNAMIQUE,SECTEUR ALBERTVILLE} => {REGION CO 73}";0,01244058821653;1;16,4045002616431;390
"{REGION CO 73,SECTEUR ALBERTVILLE} => {Nature: PP}";0,0113560241156018;0,809090909090909;0,924519442649568;356
"{Nature: PP,SECTEUR ALBERTVILLE} => {REGION CO 73}";0,0113560241156018;1;16,4045002616431;356
"{REGION CO 42 43,SECTEUR LE GRAND YSSINGELAIS} => {Area: 2- RURAL DYNAMIQUE}";0,010590449456123;0,766743648960739;1,95578898708464;332
"{Area: 2- RURAL DYNAMIQUE,SECTEUR LE GRAND YSSINGELAIS} => {REGION CO 42 43}";0,010590449456123;1;7,32624444963777;332
"{REGION CO 42 43,SECTEUR LE GRAND YSSINGELAIS} => {Nature: PP}";0,0126638808255447;0,916859122401848;1,04766235203847;397
"{Nature: PP,SECTEUR LE GRAND YSSINGELAIS} => {REGION CO 42 43}";0,0126638808255447;1;7,32624444963777;397
"{REGION CO 03,SECTEUR VALLEE DE L AUMANCE} => {Area: 1- RURAL AGE}";0,0130147692111391;0,927272727272727;3,26986194907455;408
"{Area: 1- RURAL AGE,SECTEUR VALLEE DE L AUMANCE} => {REGION CO 03}";0,0130147692111391;1;14,433241252302;408
"{REGION CO 03,SECTEUR VALLEE DE L AUMANCE} => {Nature: PP}";0,0121534977192255;0,865909090909091;0,989443560813162;381
"{Nature: PP,SECTEUR VALLEE DE L AUMANCE} => {REGION CO 03}";0,0121534977192255;1;14,433241252302;381
"{Area: 1- RURAL AGE,SECTEUR VALLEE DE L AUMANCE} => {Nature: PP}";0,0112922262273119;0,867647058823529;0,991429475015813;354
"{Nature: PP,SECTEUR VALLEE DE L AUMANCE} => {Area: 1- RURAL AGE}";0,0112922262273119;0,929133858267717;3,27642489570693;354
"{REGION CO 63,SECTEUR VAL D ALLIER ET SANCY} => {Nature: PP}";0,0128552744904144;0,907657657657658;1,03714816511427;403
"{Nature: PP,SECTEUR VAL D ALLIER ET SANCY} => {REGION CO 63}";0,0128552744904144;1;12,9755794701987;403
"{REGION CO 38,SECTEUR GRENOBLE} => {Nature: PP}";0,0130147692111391;0,912751677852349;1,04296892104951;408
"{Nature: PP,SECTEUR GRENOBLE} => {REGION CO 38}";0,0130147692111391;1;7,90045362903226;408
"{REGION CO 71,SECTEUR CHALONNAIS} => {Nature: PP}";0,0129828702669942;0,894505494505495;1,02211965544934;407
"{Nature: PP,SECTEUR CHALONNAIS} => {REGION CO 71}";0,0129828702669942;1;8,57467177242888;407
"{REGION CO 38,SECTEUR BOURGOIN} => {Area: 2- RURAL DYNAMIQUE}";0,0103033589588185;0,702173913043478;1,79108624898291;323
"{Area: 2- RURAL DYNAMIQUE,SECTEUR BOURGOIN} => {REGION CO 38}";0,0103033589588185;1;7,90045362903226;323
"{REGION CO 38,SECTEUR BOURGOIN} => {Nature: PP}";0,0133018597084437;0,906521739130435;1,0358501913614;417
"{Nature: PP,SECTEUR BOURGOIN} => {REGION CO 38}";0,0133018597084437;1;7,90045362903226;417
"{REGION CO 74,SECTEUR MONT BLANC} => {Area: 2- RURAL DYNAMIQUE}";0,0125681839931098;0,832980972515856;2,12474536268508;394
"{Area: 2- RURAL DYNAMIQUE,SECTEUR MONT BLANC} => {REGION CO 74}";0,0125681839931098;1;11,679955290611;394
"{REGION CO 74,SECTEUR MONT BLANC} => {Nature: PP}";0,0124086892723851;0,822410147991543;0,939738863837685;389
"{Nature: PP,SECTEUR MONT BLANC} => {REGION CO 74}";0,0124086892723851;1;11,679955290611;389
"{Area: 2- RURAL DYNAMIQUE,SECTEUR MONT BLANC} => {Nature: PP}";0,010590449456123;0,842639593908629;0,962854333130732;332
"{Nature: PP,SECTEUR MONT BLANC} => {Area: 2- RURAL DYNAMIQUE}";0,010590449456123;0,853470437017995;2,17700933523817;332
"{REGION CO 63,SECTEUR PAYS DE RIOM ET SIOULE} => {Nature: PP}";0,0118026093336311;0,764462809917355;0,873524498928346;370
"{Nature: PP,SECTEUR PAYS DE RIOM ET SIOULE} => {REGION CO 63}";0,0118026093336311;1;12,9755794701987;370
"{REGION CO 18,SECTEUR BERRY CENTRE OUEST} => {Nature: PP}";0,0135889502057482;0,91025641025641;1,04011766740034;426
"{Nature: PP,SECTEUR BERRY CENTRE OUEST} => {REGION CO 18}";0,0135889502057482;1;22,4563037249284;426
"{REGION CO 38,SECTEUR ST MARCELLIN VERCORS} => {Nature: PP}";0,0127914766021245;0,835416666666667;0,954600950732033;401
"{Nature: PP,SECTEUR ST MARCELLIN VERCORS} => {REGION CO 38}";0,0127914766021245;1;7,90045362903226;401
"{REGION CO 38,SECTEUR GRESIVAUDAN} => {Nature: PP}";0,0134294554850234;0,886315789473684;1,01276157041044;421
"{Nature: PP,SECTEUR GRESIVAUDAN} => {REGION CO 38}";0,0134294554850234;1;7,90045362903226;421
"{REGION CO 73,SECTEUR AIX LES BAINS} => {Area: 2- RURAL DYNAMIQUE}";0,0128871734345593;0,836438923395445;2,13356581037623;404
"{Area: 2- RURAL DYNAMIQUE,SECTEUR AIX LES BAINS} => {REGION CO 73}";0,0128871734345593;1;16,4045002616431;404
"{REGION CO 73,SECTEUR AIX LES BAINS} => {Nature: PP}";0,0137484449264729;0,892339544513458;1,01964470132868;431
"{Nature: PP,SECTEUR AIX LES BAINS} => {REGION CO 73}";0,0137484449264729;1;16,4045002616431;431
"{Area: 2- RURAL DYNAMIQUE,SECTEUR AIX LES BAINS} => {Nature: PP}";0,0114836198921816;0,891089108910891;1,0182158729815;360
"{Nature: PP,SECTEUR AIX LES BAINS} => {Area: 2- RURAL DYNAMIQUE}";0,0114836198921816;0,835266821345708;2,13057604413072;360
"{REGION CO 01,SECTEUR HT BUGEY ET PAYS GEX} => {Nature: PP}";0,0147373121949663;0,939024390243902;1,07298981628417;462
"{Nature: PP,SECTEUR HT BUGEY ET PAYS GEX} => {REGION CO 01}";0,0147373121949663;1;11,4162418062637;462
"{REGION CO 71,SECTEUR OUEST 71} => {Area: 1- RURAL AGE}";0,0149925037481259;0,93812375249501;3,30812615488932;470
"{Area: 1- RURAL AGE,SECTEUR OUEST 71} => {REGION CO 71}";0,0149925037481259;1;8,57467177242888;470
"{REGION CO 71,SECTEUR OUEST 71} => {Nature: PP}";0,0131423649877189;0,822355289421158;0,939676178897899;412
"{Nature: PP,SECTEUR OUEST 71} => {REGION CO 71}";0,0131423649877189;1;8,57467177242888;412
"{Area: 1- RURAL AGE,SECTEUR OUEST 71} => {Nature: PP}";0,0121853966633704;0,812765957446808;0,928718789866958;382
"{Nature: PP,SECTEUR OUEST 71} => {Area: 1- RURAL AGE}";0,0121853966633704;0,927184466019418;3,26955071150087;382
"{REGION CO 03,SECTEUR SUD ALLIER} => {Area: 1- RURAL AGE}";0,011196529394877;0,695049504950495;2,45096815868314;351
"{Area: 1- RURAL AGE,SECTEUR SUD ALLIER} => {REGION CO 03}";0,011196529394877;1;14,433241252302;351
"{REGION CO 03,SECTEUR SUD ALLIER} => {Nature: PP}";0,0136527480940381;0,847524752475248;0,968436430302407;428
"{Nature: PP,SECTEUR SUD ALLIER} => {REGION CO 03}";0,0136527480940381;1;14,433241252302;428
"{REGION CO 42 43,SECTEUR ROANNAIS} => {Nature: PP}";0,0142588280327921;0,871345029239766;0,995655014457351;447
"{Nature: PP,SECTEUR ROANNAIS} => {REGION CO 42 43}";0,0142588280327921;1;7,32624444963777;447
"{REGION CO 38,SECTEUR MONTAGNES SUD} => {Nature: PP}";0,0129828702669942;0,766478342749529;0,875827576703298;407
"{Nature: PP,SECTEUR MONTAGNES SUD} => {REGION CO 38}";0,0129828702669942;1;7,90045362903226;407
"{REGION CO 42 43,SECTEUR VALLEE DU GIER} => {Area: 2- RURAL DYNAMIQUE}";0,0110051357300073;0,657142857142857;1,676222248053;345
"{Area: 2- RURAL DYNAMIQUE,SECTEUR VALLEE DU GIER} => {REGION CO 42 43}";0,0110051357300073;1;7,32624444963777;345
"{REGION CO 42 43,SECTEUR VALLEE DU GIER} => {Nature: PP}";0,014354524865227;0,857142857142857;0,979426696867921;450
"{Nature: PP,SECTEUR VALLEE DU GIER} => {REGION CO 42 43}";0,014354524865227;1;7,32624444963777;450
"{REGION CO 38,SECTEUR VIENNE} => {Area: 2- RURAL DYNAMIQUE}";0,0140036364796325;0,808471454880295;2,06222714719629;439
"{Area: 2- RURAL DYNAMIQUE,SECTEUR VIENNE} => {REGION CO 38}";0,0140036364796325;1;7,90045362903226;439
"{REGION CO 38,SECTEUR VIENNE} => {Nature: PP}";0,0158218762958946;0,913443830570902;1,04375981937551;496
"{Nature: PP,SECTEUR VIENNE} => {REGION CO 38}";0,0158218762958946;1;7,90045362903226;496
"{Area: 2- RURAL DYNAMIQUE,SECTEUR VIENNE} => {Nature: PP}";0,0126638808255447;0,904328018223235;1,03334350440241;397
"{Nature: PP,SECTEUR VIENNE} => {Area: 2- RURAL DYNAMIQUE}";0,0126638808255447;0,800403225806452;2,04164692642852;397
"{REGION CO 42 43,SECTEUR OUEST LOIRE} => {Area: 2- RURAL DYNAMIQUE}";0,0100481674056589;0,572727272727273;1,46089725571418;315
"{Area: 2- RURAL DYNAMIQUE,SECTEUR OUEST LOIRE} => {REGION CO 42 43}";0,0100481674056589;1;7,32624444963777;315
"{REGION CO 42 43,SECTEUR OUEST LOIRE} => {Sex: M}";0,0102076621263836;0,581818181818182;1,06513771208936;320
"{SECTEUR OUEST LOIRE,Sex: M} => {REGION CO 42 43}";0,0102076621263836;1;7,32624444963777;320
"{REGION CO 42 43,SECTEUR OUEST LOIRE} => {Nature: PP}";0,0152795942454305;0,870909090909091;0,995156883211558;479
"{Nature: PP,SECTEUR OUEST LOIRE} => {REGION CO 42 43}";0,0152795942454305;1;7,32624444963777;479
"{SECTEUR OUEST LOIRE,Sex: M} => {Nature: PP}";0,0102076621263836;1;1,14266447967924;320
"{Nature: PP,SECTEUR OUEST LOIRE} => {Sex: M}";0,0102076621263836;0,668058455114823;1,22301824978945;320
"{REGION CO 42 43,SECTEUR LE GRAND PUY} => {Sex: M}";0,0102076621263836;0,581818181818182;1,06513771208936;320
"{SECTEUR LE GRAND PUY,Sex: M} => {REGION CO 42 43}";0,0102076621263836;1;7,32624444963777;320
"{REGION CO 42 43,SECTEUR LE GRAND PUY} => {Nature: PP}";0,0151838974129956;0,865454545454545;0,988924167867853;476
"{Nature: PP,SECTEUR LE GRAND PUY} => {REGION CO 42 43}";0,0151838974129956;1;7,32624444963777;476
"{SECTEUR LE GRAND PUY,Sex: M} => {Nature: PP}";0,0102076621263836;1;1,14266447967924;320
